eis_poll_nei17,county,district,emission_quant_fy22,emission_quant_fy23,emission_quant_diff_fy23_fy22,emission_quant_perdiff_fy23_fy22,road_type_id,sut_fueltype_lab,vmt_mix_perdiff_fy23_fy22,vmt_fy22,vmt_fy23,vmt_mix_fy22_13_19,vmt_mix_fy23_13_21,emission_rate_calc_gm,emission_quant_fy22_gm,emission_quant_fy23_gm,emission_quant_diff_fy23_fy22_gm,vmt_diff_fy23_fy22
NOX,Garza,Lubbock,0.3824960511314758,0.39495367418110533,0.012457623049629551,3.25692853894261,3,PT_Gas,4.06,45264450.41,47103407.13,27.21,28.32,0.33,41394.01,43075.72,1681.71,1838956.72
NOX,Garza,Lubbock,0.3824960511314758,0.39495367418110533,0.012457623049629551,3.25692853894261,3,LCT_Gas,4.06,4397151.53,4575794.41,2.64,2.75,0.41,4995.25,5198.19,202.94,178642.87
NOX,Garza,Lubbock,0.3824960511314758,0.39495367418110533,0.012457623049629551,3.25692853894261,3,LCT_Diesel,4.06,315683.86,328509.13,0.19,0.2,1.93,1673.41,1741.39,67.99,12825.27
NOX,Garza,Lubbock,0.3824960511314758,0.39495367418110533,0.012457623049629551,3.25692853894261,3,CLhT_Diesel,3.62,10495018.43,10875001.67,6.31,6.54,4.4,126474.82,131053.97,4579.15,379983.25
NOX,Garza,Lubbock,0.3824960511314758,0.39495367418110533,0.012457623049629551,3.25692853894261,3,CShT_Gas,3.62,1234.93,1279.65,0.0,0.0,0.79,2.67,2.76,0.1,44.71
NOX,Garza,Lubbock,0.3824960511314758,0.39495367418110533,0.012457623049629551,3.25692853894261,3,CShT_Diesel,3.62,9394267.18,9734396.56,5.65,5.85,3.88,99801.24,103414.65,3613.41,340129.38
NOX,Garza,Lubbock,0.3824960511314758,0.39495367418110533,0.012457623049629551,3.25692853894261,5,PC_Gas,1.53,8395727.27,8524085.11,61.94,62.88,0.09,2106.16,2138.36,32.2,128357.84
NOX,Garza,Lubbock,0.3824960511314758,0.39495367418110533,0.012457623049629551,3.25692853894261,5,PC_Diesel,1.53,59510.9,60420.73,0.44,0.45,0.08,13.09,13.29,0.2,909.83
NOX,Garza,Lubbock,0.3824960511314758,0.39495367418110533,0.012457623049629551,3.25692853894261,5,RT_Diesel,-5.67,4841.56,4566.82,0.04,0.03,5.86,77.77,73.36,-4.41,-274.74
NOX,Garza,Lubbock,0.3824960511314758,0.39495367418110533,0.012457623049629551,3.25692853894261,5,SUShT_Gas,-5.67,129092.85,121767.37,0.95,0.9,0.14,51.14,48.23,-2.9,-7325.48
NOX,Garza,Lubbock,0.3824960511314758,0.39495367418110533,0.012457623049629551,3.25692853894261,5,SUShT_Diesel,-5.67,402978.05,380110.74,2.97,2.8,1.59,1752.94,1653.47,-99.47,-22867.31
NOX,Garza,Lubbock,0.3824960511314758,0.39495367418110533,0.012457623049629551,3.25692853894261,5,RT_Gas,-5.67,131.88,124.4,0.0,0.0,4.22,1.53,1.44,-0.09,-7.48
NOX,Garza,Lubbock,0.3824960511314758,0.39495367418110533,0.012457623049629551,3.25692853894261,5,SULhT_Diesel,-5.67,15027.38,14174.64,0.11,0.1,1.46,60.27,56.85,-3.42,-852.74
NOX,Garza,Lubbock,0.3824960511314758,0.39495367418110533,0.012457623049629551,3.25692853894261,5,MH_Gas,-5.67,12345.11,11644.58,0.09,0.09,2.4,81.07,76.47,-4.6,-700.53
NOX,Garza,Lubbock,0.3824960511314758,0.39495367418110533,0.012457623049629551,3.25692853894261,5,MH_Diesel,-5.67,6775.48,6391.0,0.05,0.05,6.51,120.88,114.02,-6.86,-384.48
NOX,Garza,Lubbock,0.3824960511314758,0.39495367418110533,0.012457623049629551,3.25692853894261,5,SULhT_Gas,-5.67,4468.27,4214.71,0.03,0.03,0.14,1.77,1.67,-0.1,-253.56
NOX,Garza,Lubbock,0.3824960511314758,0.39495367418110533,0.012457623049629551,3.25692853894261,3,PC_Gas,-6.0,84901165.53,79810157.9,51.04,47.98,0.09,21856.32,20545.73,-1310.59,-5091007.63
NOX,Garza,Lubbock,0.3824960511314758,0.39495367418110533,0.012457623049629551,3.25692853894261,3,PC_Diesel,-6.0,601799.53,565713.26,0.36,0.34,0.08,137.62,129.37,-8.25,-36086.27
NOX,Garza,Lubbock,0.3824960511314758,0.39495367418110533,0.012457623049629551,3.25692853894261,3,MC_Gas,-13.01,433522.24,377141.3,0.26,0.23,0.79,941.81,819.32,-122.48,-56380.95
NOX,Garza,Lubbock,0.3824960511314758,0.39495367418110533,0.012457623049629551,3.25692853894261,5,MC_Gas,-16.59,38372.87,32006.27,0.28,0.24,0.66,69.1,57.64,-11.47,-6366.59
NOX,Garza,Lubbock,0.3824960511314758,0.39495367418110533,0.012457623049629551,3.25692853894261,5,CLhT_Diesel,-41.56,184665.29,107912.47,1.36,0.8,5.69,2879.79,1682.86,-1196.93,-76752.82
NOX,Garza,Lubbock,0.3824960511314758,0.39495367418110533,0.012457623049629551,3.25692853894261,5,CShT_Gas,-41.56,72.69,42.48,0.0,0.0,0.78,0.16,0.09,-0.06,-30.21
NOX,Garza,Lubbock,0.3824960511314758,0.39495367418110533,0.012457623049629551,3.25692853894261,5,CShT_Diesel,-41.56,552930.52,323114.85,4.08,2.38,5.04,7633.27,4460.64,-3172.63,-229815.68
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,5,CShT_Diesel,255.09,1482874.0,5265482.05,0.99,3.5,4.09,16631.59,59056.48,42424.89,3782608.05
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,5,CShT_Gas,255.09,194.93,692.18,0.0,0.0,0.61,0.32,1.15,0.83,497.25
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,5,CLhT_Diesel,255.09,495243.7,1758542.4,0.33,1.17,4.97,6741.77,23939.1,17197.33,1263298.7
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,5,RT_Diesel,62.47,30798.71,50039.13,0.02,0.03,5.15,434.66,706.2,271.54,19240.42
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,5,SULhT_Diesel,62.47,95594.02,155313.06,0.06,0.1,1.28,335.73,545.46,209.73,59719.03
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,5,SUShT_Gas,62.47,821201.37,1334218.32,0.55,0.89,0.16,358.85,583.03,224.18,513016.95
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,5,SUShT_Diesel,62.47,2563473.74,4164914.66,1.71,2.77,1.59,11170.91,18149.55,6978.64,1601440.92
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,5,RT_Gas,62.47,838.93,1363.02,0.0,0.0,3.74,8.59,13.96,5.37,524.09
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,5,MH_Gas,62.47,78531.24,127590.89,0.05,0.08,2.12,457.09,742.63,285.55,49059.65
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,5,SULhT_Gas,62.47,28424.08,46181.04,0.02,0.03,0.13,10.07,16.35,6.29,17756.96
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,5,MH_Diesel,62.47,43100.99,70026.84,0.03,0.05,5.71,674.64,1096.09,421.46,26925.84
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,3,RT_Diesel,10.24,179909.93,198332.55,0.05,0.05,4.24,2089.62,2303.59,213.98,18422.61
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,3,RT_Gas,10.24,4900.58,5402.39,0.0,0.0,3.71,49.8,54.9,5.1,501.81
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,3,SUShT_Diesel,10.24,13915873.14,15340845.81,3.72,4.1,1.17,44725.2,49305.02,4579.82,1424972.67
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,3,SUShT_Gas,10.24,4457909.56,4914395.42,1.19,1.31,0.16,1898.12,2092.49,194.37,456485.86
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,3,SULhT_Diesel,10.24,1970861.3,2172675.69,0.53,0.58,0.96,5185.39,5716.37,530.98,201814.39
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,3,SULhT_Gas,10.24,586019.12,646026.94,0.16,0.17,0.13,200.99,221.57,20.58,60007.82
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,3,MH_Diesel,10.24,262296.0,289154.87,0.07,0.08,4.7,3375.89,3721.58,345.69,26858.87
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,3,MH_Gas,10.24,477910.77,526848.4,0.13,0.14,2.1,2747.61,3028.96,281.35,48937.63
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,5,TBus_Diesel,6.61,61840.56,65929.83,0.04,0.04,3.38,572.86,610.74,37.88,4089.26
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,5,OBus_Diesel,6.61,189325.51,201844.84,0.13,0.13,5.22,2706.57,2885.55,178.97,12519.32
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,5,SBus_Diesel,6.61,100072.89,106690.3,0.07,0.07,2.83,777.24,828.64,51.4,6617.41
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,5,SBus_Gas,6.61,1851.76,1974.21,0.0,0.0,1.24,6.31,6.73,0.42,122.45
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,3,LCT_Diesel,6.18,639046.49,678565.51,0.17,0.18,1.99,3475.71,3690.65,214.94,39519.02
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,3,PT_Diesel,6.18,3906690.65,4148282.76,1.04,1.11,1.36,14585.41,15487.38,901.97,241592.11
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,3,LCT_Gas,6.18,8901260.42,9451719.73,2.38,2.53,0.43,10455.2,11101.76,646.56,550459.31
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,3,PT_Gas,6.18,91629924.0,97296373.77,24.49,26.01,0.35,86777.89,92144.28,5366.4,5666449.77
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,5,PT_Diesel,5.42,1500491.79,1581768.69,1.0,1.05,1.64,6724.63,7088.88,364.25,81276.9
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,5,PT_Gas,5.42,35193456.9,37099775.18,23.42,24.69,0.33,32111.2,33850.56,1739.36,1906318.28
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,5,LCT_Gas,5.42,4369012.3,4605667.89,2.91,3.07,0.43,5109.02,5385.76,276.74,236655.58
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,5,LCT_Diesel,5.42,313663.67,330653.83,0.21,0.22,2.38,2046.45,2157.3,110.85,16990.17
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,3,SBus_Diesel,1.94,305032.74,310943.88,0.08,0.08,2.25,1881.37,1917.83,36.46,5911.14
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,3,SBus_Gas,1.94,5644.37,5753.75,0.0,0.0,1.16,17.96,18.31,0.35,109.38
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,3,OBus_Diesel,1.94,457487.75,466353.27,0.12,0.12,4.43,5552.52,5660.12,107.6,8865.52
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,3,TBus_Diesel,1.94,145966.53,148795.18,0.04,0.04,2.64,1055.11,1075.56,20.45,2828.64
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,3,PC_Diesel,-1.95,1304775.92,1279301.8,0.35,0.34,0.07,266.16,260.97,-5.2,-25474.12
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,3,PC_Gas,-1.95,184076244.09,180482385.36,49.21,48.24,0.08,41084.75,40282.62,-802.13,-3593858.73
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,3,MC_Gas,-3.48,766201.46,739563.42,0.2,0.2,0.67,1406.82,1357.91,-48.91,-26638.05
NOX,Washington,Bryan,1.040275649035845,1.0729368351293422,0.03266118609349733,3.139666503178132,3,CShT_Diesel,-8.5,28386901.65,25974510.52,7.59,6.94,3.27,254505.7,232877.16,-21628.54,-2412391.13
